Date,Open,High,Low,Close,Adj Close,TotalVolume
8/6/2015,249.54,255,236.12,246.13,,14623754
8/7/2015,243.58,243.73,238.39,242.51,,5073390
8/10/2015,238.15,242.97,236.05,241.14,,4185860
8/11/2015,237.15,239.3,234.44,237.37,,4264939
8/12/2015,235,239.77,232.74,238.17,,3739157
8/13/2015,239.86,246.48,239.12,242.51,,4689182
8/14/2015,247.24,247.93,241.77,243.15,,4364810
8/17/2015,255.56,256.59,250.51,254.99,,7176690
8/18/2015,255.38,260.95,253.56,260.72,,4195035
8/19/2015,260.33,260.65,255.02,255.25,,3604282
8/20/2015,252.06,254.56,241.9,242.18,,4905757
8/21/2015,236,243.8,230.51,230.77,,6590234
8/24/2015,202.79,231.4,195,218.87,,9581585
8/25/2015,230.52,230.9,219.12,220.03,,4327294
8/26/2015,227.93,228,215.51,224.84,,4963042
8/27/2015,231,244.75,230.81,242.99,,7655959
8/28/2015,241.86,251.45,241.57,248.48,,5513673
8/31/2015,245.62,254.95,245.51,249.06,,4700232
9/1/2015,240.34,246,236.97,238.63,,5454765
9/2/2015,245.3,247.88,239.78,247.69,,4629174
9/3/2015,252.06,252.08,245,245.57,,4194772
9/4/2015,240.89,244.09,238.2,241.93,,3689153
9/8/2015,245.05,249.16,244.05,248.17,,3138231
9/9/2015,252.05,254.25,248.3,248.91,,3390788
9/10/2015,247.23,250.72,245.33,248.48,,2709024
9/11/2015,247.64,250.24,244.73,250.24,,2350844
9/14/2015,251.1,254.25,249.67,253.19,,2890851
9/15/2015,252.75,254.6,249.5,253.57,,2933466
9/16/2015,253.04,262.88,252.88,262.25,,4417081
9/17/2015,263.96,265.5,260.69,262.07,,3585812
9/18/2015,257.96,263.82,257.5,260.62,,3763064
9/21/2015,263.98,271.57,255.8,264.2,,6120155
9/22/2015,259.03,262.65,255.87,260.94,,3664353
9/23/2015,261.95,262.08,257.58,261.06,,2600778
9/24/2015,259.53,263.45,256.21,263.12,,3448191
9/25/2015,266.61,266.91,256.15,256.91,,3773392
9/28/2015,257.35,259.79,246.61,248.43,,4901057
9/29/2015,250.46,254.73,245.46,246.65,,3703154
9/30/2015,252,252.4,242.34,248.4,,4929582
10/1/2015,247.51,248.5,237.13,239.88,,4572964
10/2/2015,235.6,247.7,234.93,247.57,,4423982
10/5/2015,248.84,249.84,244.13,246.15,,3689865
10/6/2015,240,243.03,235.58,241.46,,5235897
10/7/2015,236.63,237.7,229.12,231.96,,6813959
10/8/2015,230.08,230.72,221.31,226.72,,6133216
10/9/2015,220.93,224.37,218.36,220.69,,6158370
10/12/2015,222.99,223,215.27,215.58,,3836303
10/13/2015,213.28,222.52,211.13,219.25,,5171535
10/14/2015,220.67,220.95,215.43,216.88,,3104446
10/15/2015,216.43,221.73,213.7,221.31,,2844233
10/16/2015,223.04,230.48,222.87,227.01,,4334493
10/19/2015,226.5,231.15,224.94,228.1,,2507895
10/20/2015,227.72,228.6,202,213.03,,14900047
10/21/2015,211.99,214.81,208.8,210.09,,4183471
10/22/2015,211.56,215.75,209.4,211.72,,2825159
10/23/2015,215,215.35,207.69,209.09,,4235462
10/26/2015,211.38,215.88,210,215.26,,3391438
10/27/2015,214.84,217.1,207.51,210.35,,3519449
10/28/2015,211.31,213.45,208.3,212.96,,2728593
10/29/2015,211.75,213.75,210.64,211.63,,1805032
10/30/2015,210.4,211.63,203.89,206.93,,4438901
11/2/2015,208.92,215.8,207.22,213.79,,3927944
11/3/2015,213.85,214.44,207.75,208.35,,8332486
11/4/2015,227,232.74,225.2,231.63,,12726366
11/5/2015,230.58,234.58,229.19,231.77,,4496843
11/6/2015,230.7,233.36,229.5,232.36,,2445293
11/9/2015,232.99,232.99,224.31,225.33,,3850860
11/10/2015,223.48,223.7,216.08,216.5,,4617007
11/11/2015,217.77,219.48,213.63,219.08,,3347806
11/12/2015,217.85,219,212.66,212.94,,2915900
11/13/2015,212.95,212.99,206.52,207.19,,3430327
11/16/2015,206.09,214.98,205.8,214.31,,2925395
11/17/2015,215.2,216,211.4,214,,2148679
11/18/2015,214.5,221.38,212.52,221.07,,2811900
11/19/2015,220.54,226.19,220.3,221.8,,2504375
11/20/2015,223.49,225,213.58,220.01,,4400722
11/23/2015,217.35,219.18,214.68,217.75,,2526199
11/24/2015,215.37,221,215,218.25,,2480293
11/25/2015,221.34,230.82,220.38,229.64,,3990779
11/27/2015,231.06,232.25,227.01,231.61,,1949353
11/30/2015,231.79,234.28,229.08,230.26,,2659813
12/1/2015,231.06,238,231.05,237.19,,3733955
12/2/2015,237,238.6,231.23,231.99,,2981468
12/3/2015,235.48,237.45,230,232.71,,2939564
12/4/2015,232.46,233.27,227.66,230.38,,2573603
12/7/2015,227.7,235.63,226.15,231.13,,3144223
12/8/2015,227.52,228.8,224.2,226.72,,2687636
12/9/2015,226.7,227.5,220.72,224.52,,3057753
12/10/2015,224.71,228.49,223.64,227.07,,2071692
12/11/2015,225.24,225.75,216.64,217.02,,3268726
12/14/2015,217.51,220.92,214.87,218.58,,2831518
12/15/2015,221.82,222.22,218,221.09,,2244424
12/16/2015,222.1,234.88,220.73,234.51,,5104341
12/17/2015,233.94,237.76,229.81,233.39,,3298638
12/18/2015,232.89,235.9,229.29,230.46,,3014170
12/21/2015,231.69,235.83,231.08,232.56,,1953174
12/22/2015,234.99,236.55,229.63,229.95,,1961495
12/23/2015,232.18,233.45,228.13,229.7,,1554979
12/24/2015,230.56,231.88,228.28,230.57,,710277
12/28/2015,231.49,231.98,225.54,228.95,,1901304
12/29/2015,230.06,237.72,229.55,237.19,,2406290
12/30/2015,236.6,243.63,235.67,238.09,,3697921
12/31/2015,238.51,243.45,238.37,240.01,,2715038
1/4/2016,230.72,231.38,219,223.41,,6827146
1/5/2016,226.36,226.89,220,223.43,,3186752
1/6/2016,220,220.05,215.98,219.04,,3779128
1/7/2016,214.19,218.44,213.67,215.65,,3554251
1/8/2016,217.86,220.44,210.77,211,,3628058
1/11/2016,214.01,214.45,203,207.85,,4091422
1/12/2016,211.6,213.74,205.31,209.97,,3091917
1/13/2016,212.01,212.65,200,200.31,,4126416
1/14/2016,202.21,210,193.38,206.18,,6490741
1/15/2016,198.97,205.07,197.25,204.99,,5578640
1/19/2016,208.71,210.47,200.78,204.72,,4038676
1/20/2016,199.4,201.28,191.25,198.7,,5838608
1/21/2016,201.55,203.23,195.02,199.97,,3166159
1/22/2016,204.8,205.5,199.03,202.55,,3124055
1/25/2016,200.06,203.57,195.88,196.38,,2698739
1/26/2016,196.7,197.82,188.88,193.56,,4964180
1/27/2016,192.38,193.26,185.77,188.07,,3617221
1/28/2016,190.79,191.28,182.41,189.7,,4592754
1/29/2016,189.95,193.74,188.08,191.2,,2852289
2/1/2016,188.76,199.52,182.75,196.94,,5297639
2/2/2016,192.42,193.12,180.23,182.78,,5773637
2/3/2016,183.59,183.94,170.18,173.48,,7931362
2/4/2016,170.7,175.98,166.99,175.33,,4385366
2/5/2016,171.3,173,157.74,162.6,,9437591
2/8/2016,157.1,157.15,146,147.99,,9312988
2/9/2016,142.32,159.79,141.05,148.25,,8651648
2/10/2016,150.5,154.97,141.74,143.67,,10406513
2/11/2016,152,163.26,147,150.47,,14252364
2/12/2016,155,157.01,143.7,151.04,,7235783
2/16/2016,158.7,162.95,154.11,155.17,,5593794
2/17/2016,159,169.34,156.68,168.68,,5825159
2/18/2016,172.42,172.95,164.77,166.77,,3887574
2/19/2016,163.66,167.49,162.5,166.58,,2959390
2/22/2016,170.12,178.91,169.85,177.74,,5060051
2/23/2016,176.16,181.73,173.68,177.21,,5984374
2/24/2016,172.75,179.5,167.84,179,,5395609
2/25/2016,178.65,188.52,175.2,187.43,,5750741
2/26/2016,188.7,192,185,190.34,,6065117
2/29/2016,192.4,196.35,189.22,191.93,,4498997
3/1/2016,194.25,195.95,182.7,186.35,,6712159
3/2/2016,183.73,188.52,181.5,188.34,,4862396
3/3/2016,188.28,197.42,184.22,195.74,,4829018
3/4/2016,198,204.03,197.5,201.04,,6489058
3/7/2016,197.68,209.7,197.4,205.29,,5337072
3/8/2016,203.5,207.5,202.2,202.6,,4178693
3/9/2016,204.52,209.37,202.79,208.72,,3208554
3/10/2016,210,213.29,200.67,205.18,,5192523
3/11/2016,207.93,209.42,205.33,207.5,,3343077
3/14/2016,212.65,216.72,210.64,215.15,,4065706
3/15/2016,214.27,218.97,211.5,218.34,,3180452
3/16/2016,218,222.58,217.02,221.93,,3516703
3/17/2016,221.47,228.5,220,226.38,,3782891
3/18/2016,229.1,234.48,228.06,232.74,,4711793
3/21/2016,235.34,239.88,235,238.32,,5307822
3/22/2016,237.21,238.99,232.56,234.24,,4315988
3/23/2016,232.37,234.73,222.03,222.58,,4948841
3/24/2016,215.78,228.89,215,227.75,,4960900
3/28/2016,231.61,234.81,225,230.26,,3925685
3/29/2016,229.89,232.38,225.33,230.13,,4014330
3/30/2016,235.09,235.5,226.5,226.89,,4032982
3/31/2016,229.34,237.42,225.01,229.77,,8012872
4/1/2016,244.82,247.9,233.25,237.59,,15997509
4/4/2016,249.12,252.12,243.64,246.99,,13475327
4/5/2016,240.5,256.56,240,255.47,,9948699
4/6/2016,253.97,267.74,253.45,265.42,,11705479
4/7/2016,266.45,269.34,254.51,257.2,,8856171
4/8/2016,260.5,260.82,248.02,250.07,,7363935
4/11/2016,251,258.99,245.3,249.92,,9161693
4/12/2016,249.5,251.8,243.63,247.82,,5763208
4/13/2016,248.51,255.5,247.33,254.53,,4925595
4/14/2016,253,256.84,251.05,251.86,,4132185
4/15/2016,251.31,254.6,249.12,254.51,,3752366
4/18/2016,252.23,258.31,251.66,253.88,,4271362
4/19/2016,253.12,254.37,241.25,247.37,,6357526
4/20/2016,246.26,253.66,241.5,249.97,,5194051
4/21/2016,248.99,250.9,246.91,248.29,,2783059
4/22/2016,248.89,254,245.71,253.75,,3786327
4/25/2016,253.01,257.38,250.76,251.82,,3670348
4/26/2016,252.05,255.73,249.39,253.74,,3223839
4/27/2016,252.75,255,249.4,251.47,,3205808
4/28/2016,249.85,253.43,247.44,247.71,,2518990
4/29/2016,248.14,248.43,237.81,240.76,,5413787
5/2/2016,241.5,243.19,234.82,241.8,,3843935
5/3/2016,237.36,238.91,231.62,232.32,,4302222
5/4/2016,230.29,234.46,220.4,222.56,,8700459
5/5/2016,228.46,228.64,209.79,211.53,,11254827
5/6/2016,210.87,216.37,208.11,214.93,,5685237
5/9/2016,215.72,216.15,206.8,208.92,,4776383
5/10/2016,207.55,209.47,205,208.69,,4070617
5/11/2016,207.59,215.48,206.05,208.96,,5161864
5/12/2016,211.44,211.67,203.66,207.28,,3650475
5/13/2016,207.78,211.2,206.7,207.61,,2822781
5/16/2016,208.15,213.15,207.92,208.29,,2949396
5/17/2016,209.05,209.82,204.02,204.66,,2843597
5/18/2016,209.15,215.31,207.75,211.17,,5617519
5/19/2016,213.62,216.79,207.3,215.21,,6866321
5/20/2016,216.99,220.55,216.35,220.28,,9007076
5/23/2016,219.87,222.6,215.86,216.22,,5102479
5/24/2016,216.6,218.74,215.18,217.91,,3013843
5/25/2016,217.91,221.36,216.51,219.58,,3132615
5/26/2016,220.5,225.26,219.05,225.12,,4072424
5/27/2016,224.99,225.93,220.75,223.04,,3650272
5/31/2016,223.04,224.75,221.5,223.23,,2789002
6/1/2016,221.48,222.4,216.89,219.56,,2982695
6/2/2016,219.59,219.91,217.11,218.96,,2032832
6/3/2016,220,221.94,218.01,218.99,,2228970
6/6/2016,218,220.9,215.45,220.68,,2249508
6/7/2016,222.24,234.44,221.52,232.34,,6213573
6/8/2016,233.8,240.85,232.6,235.52,,5971995
6/9/2016,234.98,235.33,227.06,229.36,,4492075
6/10/2016,227.39,227.97,218.42,218.79,,6026603
6/13/2016,219.5,225.77,217.66,217.87,,4193022
6/14/2016,218.88,222.2,212.53,214.96,,3580167
6/15/2016,216.95,221.9,215.13,217.7,,2908522
6/16/2016,217.42,218.04,213.5,217.93,,2440259
6/17/2016,217.81,219.99,214.5,215.47,,3112620
6/20/2016,219.5,223.75,218.23,219.7,,3555471
6/21/2016,220.68,222.57,218.81,219.61,,4529005
6/22/2016,199.47,205.95,195.75,196.66,,23742414
6/23/2016,195.69,197.55,192.13,196.4,,10130748
6/24/2016,190.05,195.12,189.73,193.15,,7026516
6/27/2016,190.86,198.81,187.87,198.55,,7220323
6/28/2016,201.89,204.05,199.41,201.79,,6212422
6/29/2016,205.13,211.78,203,210.19,,5994908
6/30/2016,212.97,213.5,209.02,212.28,,4843111
7/1/2016,206.14,218.24,206,216.5,,5399951
7/5/2016,209.73,214.54,208,213.98,,5175345
7/6/2016,210,215.23,209,214.44,,4919855
7/7/2016,213.1,218.12,213.01,215.94,,3612022
7/8/2016,217.8,219.81,214.5,216.78,,4074785
7/11/2016,219.96,226.78,219.51,224.78,,5429823
7/12/2016,224.1,227.5,223.22,224.65,,4576165
7/13/2016,225.5,225.59,220.29,222.53,,3567062
7/14/2016,223.12,224.94,221.05,221.53,,2675834
7/15/2016,222.52,222.75,219.64,220.4,,2234247
7/18/2016,219.64,227.09,218.3,226.25,,3412055
7/19/2016,225,229.1,224.75,225.26,,3115065
7/20/2016,226.47,229.8,225,228.36,,2568498
7/21/2016,226,227.85,219.1,220.5,,4428651
7/22/2016,221.99,224.5,218.88,222.27,,2579692
7/25/2016,222.27,231.39,221.37,230.01,,4490683
7/26/2016,227.69,230,225.3,229.51,,3430042
7/27/2016,229.34,233.36,226.92,228.49,,2889007
7/28/2016,227.95,230.76,226.6,230.61,,2419059
7/29/2016,230.7,235.28,230.24,234.79,,3070813
8/1/2016,235.5,236.63,229.38,230.01,,4016284
8/2/2016,229.37,229.87,221.4,227.2,,3934432
8/3/2016,227.37,229.7,224.21,225.79,,3887759
8/4/2016,225.69,230.86,222.05,230.61,,4146997
8/5/2016,230,232,227.4,230.03,,3205215
8/8/2016,228,229.6,226.09,226.16,,2263584
8/9/2016,226.82,231.54,226.65,229.08,,2207833
8/10/2016,228.24,229.87,224.62,225.65,,2338301
8/11/2016,226.17,227.57,223.41,224.91,,1880936
8/12/2016,225.41,226.65,224.04,225.61,,1813540
8/15/2016,226.02,229.5,224.93,225.59,,2034328
8/16/2016,225.49,227.19,223.41,223.61,,2267147
8/17/2016,224.33,224.83,222.8,223.24,,1787127
8/18/2016,223.82,225.66,222.29,223.51,,1699245
8/19/2016,223.54,225.17,222.53,225,,1659530
8/22/2016,224.17,225.11,222.68,222.93,,2065493
8/23/2016,224.32,228.49,222.8,224.84,,4784418
8/24/2016,227.05,227.15,222.22,222.62,,2570693
8/25/2016,223.11,223.8,220.77,220.96,,1762519
8/26/2016,222.14,222.85,218.82,219.99,,2238992
8/29/2016,220.15,220.4,215,215.2,,3266334
8/30/2016,216.11,216.11,210.52,211.34,,3168862
8/31/2016,210.43,212.6,208.65,212.01,,3276548
9/1/2016,209.01,211.1,200.5,200.77,,7943138
9/2/2016,202.33,203.2,196.2,197.78,,5977413
9/6/2016,199.02,203.25,199,202.83,,4390572
9/7/2016,205.5,206.5,200.71,201.71,,3640923
9/8/2016,199.55,199.89,196.36,197.36,,3377946
9/9/2016,199.09,199.92,193.7,194.47,,3756992
9/12/2016,195,201.37,194.1,198.3,,3715161
9/13/2016,197.06,198.49,193.45,196.05,,3589379
9/14/2016,195.75,197.92,194.86,196.41,,2259231
9/15/2016,196.49,202.52,196.4,200.42,,3085115
9/16/2016,200.42,205.7,199,205.4,,3107808
9/19/2016,207,209.43,205,206.34,,2299498
9/20/2016,206.85,207.75,203.91,204.64,,2410488
9/21/2016,206.37,207,201.56,205.22,,2633503
9/22/2016,206.4,207.28,203,206.43,,2382902
9/23/2016,205.99,210.18,205.67,207.45,,2905229
9/26/2016,206.5,211,206.5,208.99,,2394358
9/27/2016,209.65,209.98,204.61,205.81,,3373180
9/28/2016,207.51,208.25,205.26,206.27,,2088374
9/29/2016,205.6,207.33,200.58,200.7,,2727029
9/30/2016,202.21,204.98,199.55,204.03,,2586273
10/3/2016,212.3,215.67,208.25,213.7,,5999892
10/4/2016,213.1,213.32,208.82,211.41,,3541481
10/5/2016,212.24,213.15,208.12,208.46,,1877534
10/6/2016,202.46,204.21,200.21,201,,4703402
10/7/2016,201,201.32,195.8,196.61,,3493018
10/10/2016,201.35,204.14,199.66,200.95,,3316297
10/11/2016,201.85,202.2,198.31,200.1,,2328422
10/12/2016,200.95,203.88,200.42,201.51,,1970689
10/13/2016,200.5,200.9,197.05,200.24,,2495413
10/14/2016,200.66,201.43,196.3,196.51,,4269850
10/17/2016,197.05,198.39,192,193.96,,4554080
10/18/2016,195.99,199.47,193.26,199.1,,5680475
10/19/2016,199.74,206.66,198.06,203.56,,6991183
10/20/2016,202.12,203,197.05,199.1,,5072877
10/21/2016,198.6,201.57,197.41,200.09,,2943402
10/24/2016,201,203.95,200.25,202.76,,2751562
10/25/2016,202.9,204.69,201.2,202.34,,2445014
10/26/2016,201,203.19,200.1,202.24,,5632841
10/27/2016,211.34,213.7,201.65,204.01,,13093744
10/28/2016,204,205.32,199.83,199.97,,4280141
10/31/2016,202.49,202.49,195.81,197.73,,4692273
11/1/2016,198.04,198.5,188.1,190.79,,7060036
11/2/2016,190.05,192.7,187.51,188.02,,4253382
11/3/2016,189,191.47,187.04,187.42,,2653023
11/4/2016,189,193.46,185.96,190.56,,5146043
11/7/2016,193.59,194.29,190.05,193.21,,3870112
11/8/2016,193.79,197.49,191.26,194.94,,3267580
11/9/2016,186.88,192,183.95,190.06,,8173065
11/10/2016,191.05,191.61,180.42,185.35,,6750341
11/11/2016,184.24,188.88,183,188.56,,3988504
11/14/2016,188,188.25,178.19,181.45,,6552205
11/15/2016,182.78,186.43,182.05,183.77,,3902018
11/16/2016,182.65,184.73,181.21,183.93,,3434437
11/17/2016,183.49,189.49,182.11,188.66,,4887067
11/18/2016,190.65,193,185,185.02,,5210347
11/21/2016,185.04,188.89,184.41,184.52,,4361043
11/22/2016,185.84,191.47,183.71,191.17,,5603361
11/23/2016,190.61,195.64,189,193.14,,4891893
11/25/2016,193.64,197.24,193.64,196.65,,2366098
11/28/2016,195.48,199.35,194.55,196.12,,4529182
11/29/2016,195.56,196.73,189.5,189.57,,4439256
11/30/2016,191,191.89,187.5,189.4,,3547104
12/1/2016,188.25,188.53,181,181.88,,5126401
12/2/2016,182.88,184.88,180,181.47,,4042324
12/5/2016,182.51,188.89,182.51,186.8,,4072239
12/6/2016,185.52,186.58,182.68,185.85,,3391622
12/7/2016,186.15,193.4,185,193.15,,5461851
12/8/2016,192.05,192.5,189.54,192.29,,3194148
12/9/2016,190.87,193.84,190.81,192.18,,2722505
12/12/2016,192.8,194.42,191.04,192.43,,2438876
12/13/2016,193.18,201.28,193,198.15,,6823884
12/14/2016,198.74,203,196.76,198.69,,4150927
12/15/2016,198.41,200.74,197.39,197.58,,3219567
12/16/2016,198.08,202.59,197.6,202.49,,3796889
12/19/2016,202.49,204.45,199.84,202.73,,3488071
12/20/2016,203.05,209,202.5,208.79,,4689071
12/21/2016,208.45,212.23,207.41,207.7,,5207622
12/22/2016,208.22,209.99,206.5,208.45,,3111108
12/23/2016,208,213.45,207.71,213.34,,4670464
12/27/2016,214.88,222.25,214.42,219.53,,5915732
12/28/2016,221.53,223.8,217.2,219.74,,3782456
12/29/2016,218.56,219.2,214.12,214.68,,4044968
12/30/2016,216.3,217.5,211.68,213.69,,4642620
1/3/2017,214.86,220.33,210.96,216.99,,5923254
1/4/2017,214.75,228,214.31,226.99,,11213471
1/5/2017,226.42,227.48,221.95,226.75,,5911695
1/6/2017,226.93,230.31,225.45,229.01,,5527893
1/9/2017,228.97,231.92,228,231.28,,3979484
1/10/2017,232,232,226.89,229.87,,3659955
1/11/2017,229.07,229.98,226.68,229.73,,3650825
1/12/2017,229.06,230.7,225.58,229.59,,3790229
1/13/2017,230,237.85,229.59,237.75,,6092960
1/17/2017,236.7,239.96,234.37,235.58,,4617522
1/18/2017,236.65,239.71,235.58,238.36,,3768967
1/19/2017,247.25,248.68,240.75,243.76,,7732303
1/20/2017,245.46,246,243.01,244.73,,4204275
1/23/2017,245.85,250.89,245.5,248.92,,6262938
1/24/2017,250,254.8,249.65,254.61,,4965451
1/25/2017,257.31,258.46,251.8,254.47,,5146361
1/26/2017,254.29,255.74,250.75,252.51,,3152123
1/27/2017,251.38,253,248.52,252.95,,3166336
1/30/2017,252.53,255.29,247.1,250.63,,3801074
1/31/2017,249.24,255.89,247.7,251.93,,4116104
2/1/2017,253.05,253.2,249.05,249.24,,3958829
2/2/2017,248.34,252.42,247.71,251.55,,2499775
2/3/2017,251.91,252.18,249.68,251.33,,2186723
2/6/2017,251,257.82,250.63,257.77,,3562517
2/7/2017,258.19,260,256.42,257.48,,4244775
2/8/2017,257.35,263.36,256.2,262.08,,3933014
2/9/2017,266.25,271.18,266.15,269.2,,7820222
2/10/2017,269.79,270.95,266.11,269.23,,3619739
2/13/2017,270.74,280.79,270.51,280.6,,7029605
2/14/2017,279.03,287.39,278.61,280.98,,7345224
2/15/2017,280,282.24,276.44,279.76,,4947856
2/16/2017,277.6,280,268.5,268.95,,7077322
2/17/2017,265.8,272.89,264.15,272.23,,6257149
2/21/2017,275.45,281.4,274.01,277.39,,5676747
2/22/2017,280.31,283.45,272.6,273.51,,8754975
2/23/2017,264,264.66,255.56,255.99,,14915249
2/24/2017,252.66,258.25,250.2,257,,8171626
2/27/2017,248.17,248.36,242.01,246.23,,11460810
2/28/2017,244.19,251,243.9,249.99,,6078145
3/1/2017,254.18,254.85,249.11,250.02,,4809488
3/2/2017,249.71,253.28,248.27,250.48,,3351833
3/3/2017,250.74,251.9,249,251.57,,2929234
3/6/2017,247.91,251.7,247.51,251.21,,3355500
3/7/2017,251.92,253.89,248.32,248.59,,3459470
3/8/2017,247,250.07,245.32,246.87,,3728649
3/9/2017,247.63,248.66,243,244.9,,3879293
3/10/2017,246.21,246.5,243,243.69,,3066272
3/13/2017,244.82,246.85,242.78,246.17,,3022625
3/14/2017,246.11,258.12,246.02,258,,7598446
3/15/2017,257,261,254.27,255.73,,5330806
3/16/2017,262.4,265.75,259.06,262.05,,7132153
3/17/2017,264,265.33,261.2,261.5,,6497496
3/20/2017,260.6,264.55,258.82,261.92,,3614294
3/21/2017,262.83,264.8,250.24,250.68,,6908554
3/22/2017,251.56,255.07,250.51,255.01,,4059297
3/23/2017,255.39,257.67,253.3,254.78,,3320245
3/24/2017,255.7,263.89,255.01,263.16,,5647253
3/27/2017,260.6,270.57,259.75,270.22,,6230795
3/28/2017,277.02,280.68,275,277.45,,7987604
3/29/2017,278.34,279.6,275.54,277.38,,3676157
3/30/2017,278.04,282,277.21,277.92,,4148426
3/31/2017,278.73,279.68,276.32,278.3,,3294640
4/3/2017,286.9,299,284.58,298.52,,13888618
4/4/2017,296.89,304.81,294.53,303.7,,10134556
4/5/2017,302.04,304.88,294.2,295,,7880938
4/6/2017,296.88,301.94,294.1,298.7,,5520588
4/7/2017,297.5,302.69,297.15,302.54,,4579613
4/10/2017,309.15,313.73,308.71,312.39,,7664458
4/11/2017,313.38,313.47,305.5,308.71,,5724577
4/12/2017,306.34,308.45,296.32,296.84,,6050682
4/13/2017,296.7,307.39,295.3,304,,9284634
4/17/2017,302.7,304,298.68,301.44,,4138736
4/18/2017,299.7,300.84,297.9,300.25,,3035698
4/19/2017,302.46,306.62,302.11,305.52,,3898024
4/20/2017,306.51,309.15,300.23,302.51,,6149352
4/21/2017,302,306.4,300.42,305.6,,4509756
4/24/2017,309.22,310.55,306.02,308.03,,5083505
4/25/2017,308,313.98,305.86,313.79,,6737708
4/26/2017,312.37,314.5,309,310.17,,4695044
4/27/2017,311.69,313.09,307.5,308.63,,3468569
4/28/2017,309.83,314.8,308,314.07,,4505478
5/1/2017,314.88,327.25,314.81,322.83,,8829565
5/2/2017,324,327.66,316.56,318.89,,5382777
5/3/2017,317.67,321.53,310.45,311.02,,7133365
5/4/2017,307.43,307.77,290.76,295.46,,14152008
5/5/2017,298,308.55,296.8,308.35,,8177347
5/8/2017,310.9,313.79,305.82,307.19,,7006471
5/9/2017,309.38,321.99,309.1,321.26,,9676537
5/10/2017,321.56,325.5,318.12,325.22,,5741607
5/11/2017,323.4,326,319.6,323.1,,4753819
5/12/2017,325.48,327,321.53,324.81,,4121612
5/15/2017,318.38,320.2,312.53,315.88,,7622004
5/16/2017,317.59,320.06,315.14,317.01,,4152484
5/17/2017,314.39,314.63,305.5,306.11,,6711940
5/18/2017,307,313.94,305.31,313.06,,5653801
5/19/2017,315.5,316.5,310.2,310.83,,4687572
5/22/2017,312.8,314.37,306.8,310.35,,4329178
5/23/2017,310.46,310.73,303.48,303.86,,4318354
5/24/2017,306.51,311,305.4,310.22,,5041692
5/25/2017,311.02,316.97,307.81,316.83,,5013963
5/26/2017,317.28,325.49,316.31,325.14,,7802199
5/30/2017,326,336.28,325.76,335.1,,7782916
5/31/2017,337.69,342.89,335.16,341.01,,9963444
6/1/2017,344,344.88,337.29,340.37,,7607996
6/2/2017,339.77,342.88,335.93,339.85,,5590239
6/5/2017,338.5,348.44,334.21,347.32,,6784368
6/6/2017,344.7,359.49,339.97,352.85,,11086798
6/7/2017,356.34,360.5,355.14,359.65,,9397959
6/8/2017,363.75,371.9,360.22,370,,9061496
6/9/2017,374.42,376.87,354.8,357.32,,17261436
6/12/2017,357.99,364.5,350.62,359.01,,10517660
6/13/2017,367.62,376,366.61,375.95,,11807920
6/14/2017,381.08,384.25,376.31,380.66,,12818429
6/15/2017,372.5,375.46,366.49,375.34,,10426469
6/16/2017,377.98,378.01,370.1,371.4,,6730973
6/19/2017,375,376.7,367.8,369.8,,6549332
6/20/2017,376.67,378.88,369.73,372.24,,7438701
6/21/2017,374.35,376.99,368.02,376.4,,4923210
6/22/2017,377.99,385,373.57,382.61,,7529778
6/23/2017,382.45,386.99,379.35,383.45,,6445758
6/26/2017,386.69,386.95,373.1,377.49,,6604099
6/27/2017,376.4,376.4,362.02,362.37,,6996399
6/28/2017,366.68,371.74,362.52,371.24,,6302463
6/29/2017,370.61,371,354.1,360.75,,8221038
6/30/2017,363.71,366.77,359.62,361.61,,5848521
7/3/2017,370.24,371.35,351.5,352.62,,6305401
7/5/2017,347.2,347.24,326.33,327.09,,17046700
7/6/2017,317.26,320.79,306.3,308.83,,19324496
7/7/2017,313.5,317,307.38,313.22,,14176915
7/10/2017,312.9,317.94,303.13,316.05,,13820889
7/11/2017,316,327.28,314.3,327.22,,11559402
7/12/2017,330.4,333.1,324.5,329.52,,10346127
7/13/2017,330.11,331.6,319.97,323.41,,8594466
7/14/2017,323.19,328.42,321.22,327.78,,5625211
7/17/2017,325.54,327.1,313.45,319.57,,9876912
7/18/2017,317.5,329.13,315.66,328.24,,6373720
7/19/2017,328.23,331.65,323.22,325.26,,6357014
7/20/2017,326.9,330.22,324.2,329.92,,5166188
7/21/2017,329.46,331.26,325.8,328.4,,4901606
7/24/2017,330.24,343.4,330.01,342.52,,8637082
7/25/2017,345,345.6,334.15,339.6,,6989197
7/26/2017,340.36,345.5,338.12,343.85,,4820790
7/27/2017,346,347.5,326.29,334.46,,8302405
7/28/2017,336.89,339.6,332.51,335.07,,4880414
7/31/2017,335.5,341.49,321.04,323.47,,8535136
8/1/2017,323,324.45,316.13,319.57,,8303102
8/2/2017,318.94,327.12,311.22,325.89,,13091462
8/3/2017,345.33,350,343.15,347.09,,13535033
8/4/2017,347,357.27,343.3,356.91,,9268909
8/7/2017,357.35,359.48,352.75,355.17,,6324480
8/8/2017,357.53,368.58,357.4,365.22,,7449837
8/9/2017,361,370,358.95,363.53,,6892096
8/10/2017,361.6,366.65,354.66,355.4,,7092858
8/11/2017,356.97,361.26,353.62,357.87,,4365783
8/14/2017,364.63,367.66,362.6,363.8,,4519186
